id,value_x,value_y,value
0,931.19954386054,879.4000564867285,913.0697232797058
1,1460.856890050772,1073.7969817075482,1325.3859221306438
2,158.33830517937548,238.44273593816683,186.37485594495246
3,808.6360515605521,651.1528641406296,753.5169359635793
4,710.7408075830434,881.521383137661,770.5140090271595
5,1097.1595456822363,1031.6079153220974,1074.2164750561876
6,147.89503315290443,241.84997960239173,180.77926441022498
7,501.1990634568036,534.7907513119715,512.9561542061124
8,538.194016533078,783.7717548984624,624.1462249609624
9,664.3628792470107,953.409643813634,765.5292468453288
10,127.67109152981364,222.97478796198638,161.0273852810741
11,299.2764947995745,458.16037837842657,354.8858540521727
12,0.0,262.26057078426203,91.7911997744917
13,0.0,196.55297221783005,68.7935402762405
14,0.0,42.557960268778096,14.895286094072333
15,0.0,176.99207815839432,61.94722735543801
16,35.01738571381243,38.704991271962406,36.30804765916492
17,21.767144423404748,66.09518591632907,37.28195894592826
18,12.958648191606464,68.918554934309,32.544615551552354
19,247.44381443457524,295.3245933875787,264.20208706812645
20,81.14434045994751,84.4965154839013,82.31760171833133
21,315.26459071533696,170.69682748586257,264.6658735850209
22,166.70758153452903,692.6754028786279,350.7963190049636
23,172.07601937046672,403.0268313976492,252.90880357998054
24,236.15689682288732,450.7149559820618,311.2522175285984
25,13.843612575890472,87.42596883819625,39.597437267697494
26,373.30081653687415,441.73487649765474,397.2527375231474
27,106.84308237648848,270.6182310855571,164.1643844246625
28,73.802950555458,163.08805264636612,105.05273628727585
29,108.8806847642603,570.2622456683049,270.3642310806759
30,187.13032318105658,221.680051775847,199.22272818923324
31,927.3587419404159,845.2499488952184,898.6206643745968
32,25.877177193763703,279.85077120623674,114.76793509812927
33,43.97552405420759,12.525892191070463,32.968152902109594
34,22.25243831860627,0.0,14.464084907094076
35,74.23851795331845,147.8150868219436,99.99031705733725
36,579.1327552363098,408.3364536936724,519.3540496963867
37,195.72983132793857,75.49844078163423,153.64884463673204
38,116.16099180662312,131.56324986518817,121.55178212712087
39,218.75138789053628,359.1396396098008,267.8872759922789
40,392.0342689672891,486.0368448133852,424.93517051342275
41,133.07345291850228,180.5329873579243,149.6842899723
42,274.1905298329094,130.4207401392984,223.8711034401456
43,324.83865730180696,363.9894166895143,338.54142308750454
44,105.88659034245256,137.10697346079024,116.81372443387076
45,118.04273366914929,288.42428135218745,177.67627535821265
46,256.8877936386836,174.63546737230027,228.09947944544945
47,58.89774107260369,341.0060689867669,157.6356558425608
48,154.4969551243118,376.0366344528253,232.03584288929153
49,106.29587312716528,275.65251998256736,165.57069952655598
50,14.579932933495964,30.704890275261466,20.22366800311389
51,297.7156973053795,468.734799831748,357.57238318960844
52,41.868806357856116,146.7248009548529,78.56840446680499
53,54.127118606953786,312.9267554373314,144.70699149758596
54,63.472884889465895,572.5310840463965,241.6432545943916
55,120.30298955873552,364.60072155413366,205.80719575712487
56,531.9113193256699,722.5700490467419,598.6418747280451
57,0.0,150.35795406061055,52.62528392121369
58,42.528771147577366,0.0,27.64370124592529
59,8.059555251431224,0.0,5.238710913430296
60,80.3339446180426,99.18369377396557,86.93135682261564
61,105.11688107370493,32.61271886243018,79.74042429975877
62,366.4213462029747,356.4498485992775,362.9313220416807
63,58.019893418377215,62.5666016416029,59.61124129650621
64,0.0,1162.6766426961126,406.9368249436394
65,0.0,316.5677349198205,110.79870722193718
66,0.0,130.86438655562375,45.80253529446831
67,0.0,443.57539197456686,155.2513871910984
68,0.0,197.04066940173718,68.964234290608
69,0.0,1183.046698597752,414.0663445092132
70,0.0,459.6379655936589,160.8732879577806
71,0.0,360.34455582738406,126.12059453958442
72,0.0,102.22688501695734,35.77940975593506
73,221.38831087011386,308.8592380596812,252.00313538646245
74,240.04425963445453,458.36712707674417,316.4572632392559
75,115.59069519684002,189.85188523783958,141.58211171118987
76,226.6915519678643,153.55396197029938,201.09339546871658
77,238.65021431578785,251.67676165570305,243.2095058847582
78,92.07721753985764,99.62541685178681,94.71908729903285
79,4.932977826494566,64.61109795913555,25.82031987291891
80,89.64296292627435,265.0525486508866,151.03631792988864
81,170.72689390009972,133.9825105388946,157.86635972367793
82,35.654613271971115,389.5980937400186,159.53483143578774
83,133.01178203586744,307.2036598488708,193.9789392704186
84,77.81483395332222,374.263147285606,181.57174361962154
85,247.1623367614924,332.60679147783463,277.0678959122122
86,40.46155615683065,293.10127570389443,128.88545799830297
87,26.415055953832788,175.0840682129076,78.44921024450898
88,42.89121637587357,523.2731996762001,211.02491053098782
89,97.7379828296668,363.20075819067023,190.64995420601798
90,380.7791725317502,712.7604913432061,496.9726341157598
91,27.12694353795317,0.0,17.63251329966956
92,5.238527630884959,4.993026613442457,5.152602274780083
93,51.663468157763674,133.0495479787557,80.14859609511089
94,36.81375643307175,127.7422388655256,68.63872528443059
95,153.13499046648906,311.8882158135645,208.69861933796545
96,34.726386402193015,31.798762852865373,33.70171815992834
97,0.0,1133.24812809775,396.63684483421247
98,0.0,297.09894176720013,103.98462961852005
99,0.0,138.26496925529042,48.39273923935165
100,0.0,479.96073801690557,167.98625830591695
101,0.0,150.46269302633254,52.661942559216385
102,0.0,1184.5970931944,414.60898261804
103,0.0,312.19520521945407,109.26832182680891
104,0.0,444.1898775049637,155.46645712673728
105,0.0,75.8763199474405,26.556711981604177
106,130.645991902105,330.53623150164367,200.60757576194354
107,106.76037826047626,491.0695074547309,241.26857347846538
108,68.99495020257042,177.04460259908996,106.81232854135226
109,118.2654077943919,208.2509229204917,149.76033808852682
110,102.09968964795291,266.5151687933236,159.64510734883265
111,55.56863968273076,113.24608015922522,75.75574384950383
112,465.26696366204595,514.1318614188532,482.36967787692845
113,64.15402264024364,71.46011822351599,66.71115609438897
114,316.4433239137525,495.50526119890213,379.11500196355485
115,94.83711572629262,105.80241339519344,98.67496991040791
116,237.37208525435983,450.9519893137294,312.12505167513916
117,84.10355823647791,162.39027146304272,111.50390786577559
118,65.46472524343754,10.362608850964515,46.178984506071984
119,228.95568551599254,56.127768675699556,168.46591462189
120,301.9163024337577,260.7408699199409,287.5049010539218
121,79.9916447048793,69.58741149805562,76.35016308249101
122,8.102508677015713,0.0,5.266630640060214
123,133.52514146126026,284.4940280056176,186.36425175178533
124,225.78983582581628,226.9539281008104,226.19726812206423
125,566.8511829598367,485.15376824366456,538.2570878091765
126,174.61930607526645,453.85687046608894,272.3524536120543
127,22.75100634570141,27.040067387079485,24.252177710183737
128,9.498462255958707,11.234503578347244,10.106076718794695
129,388.5106044791537,360.50611929576047,378.70903466496605
130,196.8576181331213,270.8656475907593,222.7604284432946
131,68.5531490032176,58.20651063333261,64.93182557375786
132,66.20192518149443,0.0,43.03125136797138
133,180.3843465179561,87.30563690844367,147.80679815462673
134,120.09181718119734,248.848509473797,165.15665948360723
135,67.42469912742433,74.56642209218543,69.92430216509072
136,3.013285514238909,0.0,1.958635584255291
137,85.38619366221131,227.46168146746555,135.1126143940503
138,344.8218190820515,444.2223780092589,379.6120147065741
139,117.04918590484142,216.2863518931683,151.78219400075585
140,69.27469664705539,515.5542899976424,225.47255431976083
141,22.17135783467704,30.36303439318316,25.03844463015418
142,13.927577233038402,0.0,9.052925201474961
143,207.5773184566034,265.5883814286852,227.881190496832
144,126.94873096702656,177.67633478572742,144.70339230357186
145,46.631032721200846,26.32493953328176,39.52390010542916
146,54.77494992809357,24.895970630548593,44.31730717395283
147,142.81913141947138,85.70703449811306,122.82989749699597
148,65.40091422881602,226.1071553328215,121.64809861521793
149,51.42528146449421,23.977673590589863,41.818618708627696
150,1.58683295650337,0.0,1.0314414217271906
151,67.04342624511476,111.58693857827835,82.63365556172201
152,276.0953147523745,486.1255130877983,349.6058841697728
153,83.5555402471411,232.6632260442287,135.74323027612175
154,17.498274613833207,23.43165111474709,19.574956389153066
155,34.25213035106698,448.05274727951655,179.08234627602434
156,145.86699264814175,248.62483853613716,181.83223870894017
157,105.63988344404586,124.178026763934,112.12823360600672
158,39.08164672461831,23.88595607191027,33.7631549961705
159,7.927703625974437,0.0,5.153007356883384
160,572.4916965389302,778.4041098381256,644.5610411936486
161,469.3367681204367,526.8993593312932,489.4836750442365
162,1013.8985802382226,909.1884968945932,977.2500510679522
163,9.108911537126284,74.25106892968975,31.908666624523494
164,279.81069276669973,152.600977153247,235.28729230199127
165,82.71761534029997,70.6677133630573,78.50014964826504
166,64.20448197615262,178.69310346497727,104.27549949724124
167,5.332650534166067,0.0,3.4662228472079435
168,373.61148820413695,210.26455269493889,316.44006077591763
169,173.57546308710377,117.69896776315235,154.01868972372077
