id,predict,value
4,913.7716362625631,526.7
5,1161.9122795146482,1385.7
6,379.2624042276299,91.0
7,725.7047543337961,490.4
8,927.1904916945374,1209.5
9,1245.8080469240283,869.6
10,368.83120120486217,198.1
11,686.5356900107363,411.4
12,675.840427167917,986.4
13,924.5284175609828,1336.9
14,243.3431842114606,146.9
15,576.4503301369539,616.0
156,0.0,0.0
157,0.0,0.0
158,7.466336820437232,0.0
159,0.0,46.8
160,0.0,94.0
161,17.12966771462868,46.7
162,62.169159188888976,0.0
911,316.25343124766806,557.5
912,0.0,0.0
913,321.4183158145806,934.4
914,128.6812025212342,102.9
915,66.91136967724259,0.0
916,157.828582628589,362.8
917,828.9483206022305,785.2
918,123.39067788467916,158.9
919,85.86433879928572,34.0
920,170.72161639658322,355.1
921,901.2261257138318,1066.4
922,269.8156700313108,80.4
923,51.98799229695815,47.4
924,141.1536936149197,70.4
925,12.681799661662303,0.0
926,0.0,0.0
927,244.8059446587068,0.0
928,443.820404234007,87.9
929,278.31509980412,235.1
930,870.9729516001938,629.2
931,396.30815189080903,261.9
932,1240.7013008451204,972.7
933,263.472657773382,183.2
934,425.2235279458165,34.6
935,0.0,0.0
936,878.7098439373036,388.7
937,313.38545520292735,181.6
938,513.5846744237682,93.8
939,458.434988585715,430.0
940,1309.9547269802,626.0
941,691.9597726375134,44.8
942,462.6355239752196,80.8
943,1057.8518138377212,837.2
944,584.9624162478078,127.8
945,130.65848964345878,46.9
946,330.00326522855465,209.7
947,0.0,87.9
948,350.16645891720054,367.2
949,0.0,186.4
950,119.65967862376067,349.7
951,836.3409016976982,1140.5
952,83.02277107443516,22.7
953,201.3199803668536,92.5
954,921.9359153189795,2536.0
955,321.7039671610022,241.2
956,0.0,91.9
957,0.0,0.0
958,302.6300477425186,266.5
959,475.2528042196629,634.5
960,265.397476886811,283.5
961,845.9803100159558,466.1
962,449.22121144040904,358.2
963,1209.9602315880634,871.6
964,287.2707263974677,0.0
965,415.2423459464024,68.8
966,0.0,0.0
967,15.858347612959715,44.18
968,903.1032256228303,739.2
969,471.97337192335925,0.0
970,298.49650077245894,249.7
971,511.217816119898,0.0
972,456.4651389083542,375.2
973,1412.5401182580413,770.4
974,753.6498047737117,131.1
975,469.2089356511371,268.4
976,1088.3855144894835,344.1
977,538.5834039612972,390.0
978,76.25555333919763,0.0
979,54.04828138549404,0.0
980,42.74489239118836,87.9
981,288.42514937698587,758.2
982,53.986730711407894,34.0
983,106.52146668258104,528.0
984,303.64112580665125,1423.5
985,66.39559803792739,33.8
986,274.1529578580224,469.9
987,442.5374005622258,451.4
988,243.0929823171894,141.3
989,730.8968378985926,139.6
990,108.66200527571675,373.4
991,794.22284632174,1316.4
992,71.13763232951852,22.9
993,0.0,0.0
994,20.489264567967716,44.18
995,487.34537893215077,542.6
996,185.50980851972375,89.2
997,222.39866507922994,0.0
998,55.34061043315078,227.0
999,218.08054079005078,443.0
1000,788.5942137417425,210.3
1001,309.55929532190936,172.6
1002,175.03824622454505,174.6
1003,630.9059814459657,52.5
1004,255.57505442045039,44.8
1021,468.14186148109684,677.92
1022,537.6495023235864,300.03
1023,643.6794909387467,748.33
1024,477.0403420102886,66.71
1025,367.0898817486225,421.41
1026,383.6150798965779,0.0
1123,372.1214224371776,569.0
1124,229.70610697464514,0.0
1125,58.71738549070371,0.0
1126,40.505439925191205,0.0
1127,0.0,0.0
1128,429.57435230735945,401.45
1129,317.0435475264652,228.46
1130,609.3467697835797,670.27
1131,793.3067858203269,535.01
1132,58.35832744146421,22.45
1133,399.4855317545345,238.1
1134,25.69016710819405,61.73
1135,489.24702059307526,640.87
1136,223.61556019174722,0.0
1137,381.81963460260374,418.17
1138,210.55509626946164,128.39
1139,655.7673261641482,384.85
1140,43.151674790252045,120.79
1141,1.4556976418619356,0.0
1142,522.6068794603895,235.02
1143,323.2939147990613,228.46
1144,623.4280910638442,1376.17
1145,942.3741067701328,487.33
1146,112.53028411396949,44.9
1147,439.34355921594795,240.2
1148,11.396724447379802,0.0
1149,576.6719427784147,609.82
1150,272.2568264834748,295.24
1151,0.0,0.0
1152,88.51051604515204,0.0
1153,246.38447388269043,258.71
1154,25.452486005079642,120.71
1155,0.0,0.0
1156,225.21029117066374,344.29
1157,271.42133287509023,238.51
1158,495.93496436497844,92.46
1159,489.35003404478874,388.37
1160,7.105130843928228,22.45
1161,0.0,0.0
1162,278.7285060008331,573.78
1163,274.6278180406425,318.5
1164,118.3418740740482,40.95
1250,2082.9061662970353,1058.2
1251,1825.7872207660323,1126.5
1252,1583.638810872097,1185.6
1253,485.6569437283233,321.1
1254,681.1080114150453,192.0
1255,291.9347697304346,0.0
1256,359.568621964058,244.1
1257,22.42582366526452,63.3
1258,262.243498104896,978.7
1259,328.85390261611894,207.4
1260,0.0,21.1
1261,2116.928600370147,1060.5
1262,1703.4270985780136,455.5
1263,1433.9822123907265,1737.3
1264,530.4156371606574,140.5
1265,889.5220243827664,184.2
1266,352.25564810654066,0.0
1267,449.0602579201062,323.4
1268,163.73865797669856,42.0
1269,445.4195204198687,429.0
1270,395.07869870151137,325.1
1271,5.84194885812916,126.6
1272,691.2478565410723,942.1
1273,868.8355925108438,1321.4
1274,466.7706723106655,1396.1
1275,0.0,80.8
1276,339.27446842143394,127.9
1277,80.92922770125688,0.0
1278,87.45147371203204,201.4
1279,0.0,21.1
1280,144.6535847771454,256.5
1281,85.28417820020562,124.8
1282,0.0,21.1
1510,306.33775530807304,356.22
1511,324.03545506969994,692.36
1512,136.1545697605917,231.87
1513,434.79332234788137,558.72
1514,332.4719880384772,307.81
1515,21.58781074775974,134.9
1516,297.0041646290274,273.86
1517,219.90898312159294,465.33
1518,351.24908614908105,578.0
1519,366.61145445276094,258.97
1520,190.70043912403452,132.2
1521,147.76440707082463,249.7
1522,435.20448459533355,954.6
1523,160.32595574669443,146.7
1524,279.43720687049705,189.2
1525,568.9337366365974,472.1
1526,155.30240960899317,73.9
1527,310.90277979881813,628.66
1528,378.14524441750973,830.86
1529,107.84651164189987,154.58
1530,459.86895111763033,706.81
1531,333.32915182880714,570.63
1532,32.39080058452846,67.45
1533,302.94256093511353,408.33
1534,170.52417938306837,156.17
1535,360.1127482235276,638.68
1536,382.9686449627036,387.89
1537,199.16470448717234,177.08
1538,122.03781517590922,443.8
1539,397.5581990124309,542.1
1540,276.9394805862937,138.8
1541,556.2407671069085,293.7
1542,94.91437812828484,0.0
1543,126.34287467482632,539.96
1544,217.14376341877272,957.26
1545,8.284238534476723,77.29
1546,236.22087620547558,521.26
1547,213.9286767725173,434.22
1548,99.57612193191784,898.64
1549,306.84901810449657,377.48
1550,47.320133892541776,154.58
1551,164.28641939882903,195.03
1552,198.4186120123019,0.0
1553,148.84113747559917,418.0
1554,326.9739928274669,73.4
1555,251.2250551941585,136.9
1556,416.5231299364708,147.8
1557,142.2902450765243,147.9
1839,302.3055765551365,389.3
1840,793.3311206872636,1241.0
1841,272.8279151074361,546.4
1842,28.61770247077377,28.3
1843,928.7624980911587,643.0
1844,352.43354832490616,545.5
1845,298.3766446499635,262.6
1846,176.6801605502866,366.5
1847,565.9666000390179,968.1
1848,1204.918761276423,1285.2
1849,167.47747952656178,20.2
1850,469.0490410143408,87.1
1851,499.86376356701896,262.8
1852,857.138045524444,503.0
1853,424.7817761758364,812.8
1854,67.9594993467021,20.2
1855,64.37655195502671,0.0
1856,368.06646320205834,0.0
1857,731.4478611397628,908.1
1858,432.7948159748562,186.7
1859,502.02941912820427,714.5
