id,value
0,1196.4203554250512
1,1888.2894440972382
2,221.67199115083443
3,772.8390387896804
4,995.2141901614685
5,1478.60905353834
6,245.1506013429737
7,617.2046739317763
8,874.980949334856
9,1032.8362762596803
10,199.88985904404385
11,433.88923066272065
12,0.0
13,0.0
14,0.0
15,0.0
16,25.39187565637506
17,11.076874101748604
18,22.29172969949785
19,402.82089104991184
20,131.61418331786305
21,398.41570629936587
22,250.92984400009104
23,213.29540171788295
24,381.2767253854803
25,31.134229185802113
26,454.6766900034678
27,195.82576130784457
28,160.18331003711586
29,138.80333324260877
30,325.79825656919604
31,1341.6407645842771
32,44.592900047551
33,12.958245847666756
34,20.846423540775373
35,98.04497022008715
36,535.9717043376866
37,148.39462112977222
38,184.88975705041707
39,231.29418231876514
40,366.8423058234795
41,166.9489618309707
42,222.24125058154314
43,336.7509376817113
44,102.75589599691732
45,181.8443624501681
46,268.5329215350805
47,81.28467002125305
48,256.45563169528924
49,172.91241125675973
50,21.168978738168306
51,410.97831176447806
52,61.821783504362685
53,149.30983890652473
54,79.36245263774694
55,236.8592869334479
56,874.39108200389
57,0.0
58,20.71775261544122
59,0.9717162338910136
60,107.67299879478725
61,144.8276246318737
62,506.6844348255907
63,107.78752901461081
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,256.0928117042421
74,248.53995344203472
75,176.9175377631761
76,236.9801830812904
77,301.29077797999355
78,233.61135748594853
79,3.447118711657
80,100.01607260419914
81,301.4175495219329
82,49.46663701092225
83,215.06946786111337
84,114.65340217162472
85,430.19417681328804
86,82.07846605273033
87,39.0426269272127
88,49.53968098963091
89,244.9079660930897
90,776.579415521785
91,11.162916041504523
92,0.9725390769273925
93,175.3832522408274
94,106.0000661288457
95,421.89817946606183
96,47.912360061399255
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,266.3635739886524
107,201.92483185056892
108,139.0358603934638
109,452.1272808387336
110,222.603350188225
111,113.67457998893066
112,691.8637216164747
113,43.743639857714584
114,653.0349478929328
115,113.39544337868504
116,730.6850440633815
117,161.99589857746912
118,97.44799115782939
119,231.3262327413667
120,346.5369156937387
121,85.5273815173513
122,12.744379816409875
123,135.35459029879772
124,293.14062815664687
125,720.8164592306293
126,201.70494935273607
127,28.881670373601203
128,23.87730830592029
129,563.2700171445265
130,263.3060835154952
131,110.40982893640758
132,110.9523374727827
133,198.9336835546637
134,129.35169693547996
135,102.75507750143166
136,3.1296807924808894
137,79.3624818093507
138,365.3734779495288
139,143.73615744834203
140,66.70769309642736
141,34.24725311220407
142,24.330400985806257
143,261.8799355260611
144,161.32184174145286
145,76.35003810281883
146,91.95643381691008
147,170.28460655785528
148,82.32084869723784
149,110.78839606606093
150,1.8167723406283276
151,94.0112446176976
152,341.3580071940947
153,102.95455684614342
154,20.982883842244288
155,27.706042367077515
156,199.9807662198204
157,157.4623345845087
158,55.959142004265324
159,17.967079920183146
160,1034.2881339111045
161,826.5780932227316
162,1748.7659764638238
163,32.67199755303568
164,404.3595159525427
165,106.49213458073932
166,279.6300226960416
167,16.025437517741587
168,604.8140808492209
169,310.53652692952363
170,8.720000657296257
171,1725.120351622318
172,1219.0135551220158
173,2235.1549931409613
174,13.597795797850614
175,360.56441608940247
176,86.18555409925759
177,149.79784631628854
178,9.423901723371364
179,413.1030960336291
180,142.61796712110458
181,1170.3992640912252
182,630.0025909753439
183,1676.9821536364338
184,11.316476936607893
185,562.7302675191894
186,100.42844127803224
187,141.66121516796892
188,7.695515482567023
189,468.8101095658886
190,105.09573433838126
191,41.19194293235257
192,358.23855619617194
193,155.20627141010735
194,110.32862888947517
195,283.7210110441823
196,530.937059143374
197,327.7869681819982
198,107.90460161035082
199,247.61020874338084
200,38.01055449638824
201,49.15526624901745
202,26.05275518060661
203,11.674688609625413
204,82.59265772376835
205,199.52302179350175
206,56.02595281096929
207,62.88350465676381
208,231.74429120836749
209,98.59638881410154
210,110.67821915521168
211,11.013455042565305
212,84.55995166180168
213,17.46792463546623
214,30.25332424801602
215,37.17410689872858
216,141.43629690725749
217,126.7804286303657
218,62.23584660599906
219,64.65527851712825
220,35.10027249336368
221,3.721943233125183
222,10.515452538216948
223,0.0
224,0.0
225,27.971105393122816
226,134.084315231649
227,37.44924056744058
228,10.563196584964988
229,128.72308299133869
230,16.99349843516184
231,254.60196616677104
232,90.15078259339151
233,585.588240938075
234,158.9880723406197
235,17.940325947070463
236,153.56461254523947
237,627.3674916904489
238,116.91660093376679
239,10.549812507830007
240,0.0
241,0.0
242,823.8310739264198
243,505.82704720779276
244,504.37235303897404
245,158.52455462255057
246,210.02284031181597
247,12.979924739103424
248,561.5115470793013
249,459.15961363693157
250,110.70197788197231
251,1278.5322248814296
252,257.77530894243284
253,337.16768465700363
254,24.271910054316688
255,159.49542983985702
256,33.304227429269325
257,31.608969683822224
258,596.8493835632452
259,170.2703954705021
260,1590.769620359476
261,560.0448913967962
262,92.9833754698279
263,832.8974497424409
264,987.4125483146504
265,142.22112785411568
266,60.195695246939444
267,552.8453895493975
268,31.72341574253698
269,8.345527283907282
270,36.59753764410049
271,114.16800015561542
272,20.615069507018667
273,12.230332621270604
274,253.84726530145622
275,48.617047330180995
276,42.892893053897744
277,7.340486706598855
278,386.2538777263165
279,78.18237230326721
280,17.532159180260248
281,0.0
282,0.0
283,0.0
284,0.0
