id,predict,value
4,670.0271255435009,526.7
5,924.0572522300126,1385.7
6,244.53522373271,91.0
7,611.1463219604846,490.4
8,651.9293039823003,1209.5
9,996.9467690381904,869.6
10,249.71269224361959,198.1
11,579.7895868170131,411.4
12,475.6291011954627,986.4
13,739.2475597195262,1336.9
14,185.69617130931374,146.9
15,477.74083286780285,616.0
156,31.57025131568155,0.0
157,34.04675019665372,0.0
158,95.4298042925034,0.0
159,32.40673598435822,46.8
160,33.46428468769911,94.0
161,108.93599822013998,46.7
162,38.71284342286314,0.0
911,404.5851457693199,557.5
912,136.55699360583904,0.0
913,409.68395689484106,934.4
914,139.21320635186194,102.9
915,101.09514418057027,0.0
916,197.19030345210942,362.8
917,647.1560662695122,785.2
918,84.31846500117526,158.9
919,125.2962499780037,34.0
920,201.48967734754336,355.1
921,759.3664355007629,1066.4
922,175.26108051301944,80.4
923,193.12432242703153,47.4
924,239.49525826741083,70.4
925,70.27783358448787,0.0
926,21.467454501910634,0.0
927,273.88966523583537,0.0
928,394.0335023744025,87.9
929,357.2237293385694,235.1
930,917.53156355042,629.2
931,489.0639714518328,261.9
932,1051.062735206683,972.7
933,216.05817952210236,183.2
934,458.54631516265937,34.6
935,115.23156615364164,0.0
936,733.6227289763593,388.7
937,266.5179997343181,181.6
938,435.99986125153043,93.8
939,473.06615293140277,430.0
940,1065.6087585755126,626.0
941,480.43605087839626,44.8
942,486.1476486540413,80.8
943,842.9046980716096,837.2
944,444.28189738001527,127.8
945,189.8106303724888,46.9
946,444.9173314593174,209.7
947,130.2458526226335,87.9
948,446.9583074696121,367.2
949,97.50435546049611,186.4
950,185.98017269994665,349.7
951,699.0315901847456,1140.5
952,60.01863573148088,22.7
953,192.3976062516254,92.5
954,762.4534732174566,2536.0
955,191.05466945706797,241.2
956,72.81501209974508,91.9
957,23.392527076206072,0.0
958,275.8147378101308,266.5
959,381.42950528899837,634.5
960,344.48905423880905,283.5
961,885.6189167739224,466.1
962,472.85254313792,358.2
963,1012.1350132096856,871.6
964,216.05817952210236,0.0
965,447.93089794194975,68.8
966,115.88028821777284,0.0
967,151.16031084875075,44.18
968,747.9629743060457,739.2
969,431.88759796102175,0.0
970,248.46421109990555,249.7
