id,value
0,763.5281485634957
1,1248.1472791200777
2,90.56446357725973
3,650.9041207386915
4,842.4913579008933
5,909.3906751733081
6,100.9298806541472
7,680.3776244856366
8,834.8084293086133
9,1110.8556594340457
10,126.5369846540525
11,617.5982705604649
12,0.0
13,0.0
14,0.0
15,0.0
16,28.502740848837913
17,13.098595081068272
18,16.953702823794256
19,405.6699648755348
20,233.89558557347206
21,275.0188140264194
22,269.9350908817068
23,249.00908224029698
24,358.3228919995417
25,30.256502704643736
26,419.0378554681098
27,228.9444272533215
28,140.04994101478763
29,177.7020727271247
30,336.78537325726546
31,1329.5862646286387
32,46.04429965604264
33,13.631972583045691
34,18.48063513870997
35,70.61120825376456
36,466.39557579547363
37,187.0349741857452
38,171.34020281217536
39,151.8331243031252
40,319.6386528155916
41,142.68076718886098
42,161.687480878173
43,232.26161253925548
44,71.92808026773372
45,246.50200709311935
46,409.38799160752933
47,219.39003942601687
48,239.07493173230097
49,213.01373818691047
50,29.579738136959524
51,378.5993220600653
52,74.75461413250068
53,94.62387457070153
54,104.42480933916735
55,340.19380345305854
56,1177.0168885643754
57,0.0
58,30.177694342174405
59,5.210533426075489
60,73.2701171491976
61,124.67823326772536
62,508.18034447272277
63,96.22390694183774
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,210.91082610371743
74,311.9857151066736
75,170.42523431958014
76,204.67928869842657
77,272.53330068168657
78,118.25767286808922
79,4.773435307378266
80,142.08739919593603
81,465.1215976163669
82,79.33515357394606
83,294.95919833105484
84,132.42821371810908
85,515.9385130990868
86,54.56639295544646
87,38.20889369778461
88,58.17328940108606
89,265.2422858187631
90,938.7125751984121
91,22.827470884831108
92,4.540161130427385
93,175.58937892786307
94,83.89370998681363
95,462.0831593305093
96,47.07793722309923
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,186.29530815302192
107,317.91422485883277
108,145.87284297156083
109,253.70463356006377
110,307.2993234899935
111,137.65039570057246
112,645.7859174640417
113,59.938914663535414
114,590.4431421705245
115,28.202679564627868
116,710.1610907733277
117,34.8654852590764
118,49.43490023173556
119,187.39032147014575
120,247.15021284270233
121,68.6978195463693
122,9.659667222693844
123,98.1109497376481
124,285.831201166254
125,785.3942619757076
126,205.34624296714765
127,31.501959838571764
128,11.167639941872718
129,625.3278501607662
130,233.94335759044003
131,102.080261481286
132,88.57356154480257
133,221.145060136065
134,153.59127932124395
135,143.3697207434979
136,3.7035444494407406
137,106.028780883165
138,726.4373825461709
139,232.34288029841136
140,91.76652753122701
141,34.85489818890381
142,16.75428192662165
143,367.0554959408521
144,224.11967959131152
145,96.9673249745977
146,80.52978270378433
147,107.38454885715555
148,82.7954504820006
149,102.62274226962853
150,2.2713684493921313
151,88.08440330679856
152,434.57884317886527
153,131.40458996744627
154,25.185633803770877
155,54.06764740792031
156,156.24668222365332
157,153.12405357128645
158,71.64410212137145
159,21.427449373766507
160,1049.3749845914203
161,975.8576475160772
162,2146.9123095141485
163,23.625214030021603
164,335.2717148313911
165,133.13881198190077
166,215.44228349033733
167,15.312490831294083
168,544.879706141071
169,269.05203934072597
170,14.121662165388331
171,1286.3311387764793
172,760.7202078195687
173,2164.390178231001
174,18.426875567262282
175,415.56836764315017
176,122.33132098723081
177,228.4042396268234
178,12.794665620161764
179,619.1841297829965
180,250.9011181362208
181,1111.1588362900231
182,639.5027931226747
183,2059.1237013943764
184,7.243029792847878
185,435.4141266235324
186,76.61329375181995
187,218.0318086161128
188,7.848572855189916
189,593.2871594876156
190,180.00980239596424
191,42.53087035567189
192,343.5881639886977
193,166.48181286353383
194,97.26231019902063
195,276.69934606321516
196,606.5020692338488
197,298.8216877691472
198,117.30096818017981
199,250.6064422035901
200,29.01983593769181
201,48.863864719841445
202,21.531686534438187
203,11.174632238297857
204,78.48403974951512
205,232.9684442729533
206,47.035437143949565
207,73.21172923064523
208,242.87708733212637
209,129.6739203835295
210,122.94128096004653
211,14.353903869161618
212,87.63944466570771
213,15.038019763538149
214,34.62419026009054
215,48.49455276319419
216,142.7863886914289
217,138.26806857655794
218,62.59906631277868
219,46.9798797040818
220,45.852911295995824
221,4.513742132082428
222,9.801280327401273
223,0.0
224,0.0
225,22.89108699784865
226,99.37996828314219
227,35.49333415980093
228,13.485875473489081
229,125.84865425234315
230,18.772160615453434
231,316.9872519984103
232,83.56427960701919
233,559.2665915124172
234,131.4728497752496
235,10.966213491928357
236,175.74263811285013
237,637.6369692604009
238,118.42791744787891
239,14.301615948580997
240,0.0
241,0.0
242,967.2503037008215
243,368.4838011693873
244,582.7411295185036
245,225.57290629824402
246,99.11173678648208
247,14.805322465742622
248,560.4225124889399
249,512.7305826155705
250,106.51685964462669
251,1792.8354792659727
252,217.82550861182645
253,401.35156596456386
254,18.943226709747925
255,159.2960528182382
256,25.22721728985357
257,18.631399157710007
258,710.3905790215189
259,148.53682677767503
260,1691.494709389712
261,671.6976767737323
262,134.79473652110408
263,859.5558108254329
264,923.2101889792768
265,155.8413573067544
266,49.92902045074965
267,611.2572377125587
268,37.0076617948204
269,7.221735406996526
270,38.804536639027575
271,142.49444119165054
272,29.368023050304554
273,10.569806664510644
274,270.81938932960674
275,44.053998849615056
276,51.29579737574078
277,3.3327871101301794
278,506.77269607345704
279,222.78297308246434
280,14.466943287388224
281,0.0
282,0.0
283,0.0
284,0.0
285,1243.1260959756887
286,545.9108061179679
287,845.0065117715794
288,212.2441139906769
289,176.70178383876637
290,16.457384410743284
291,789.0325805603443
292,467.4399604733661
293,89.23453674280461
294,2113.712948448075
295,313.7402762246932
296,686.0350162641113
297,10.144250055685184
298,64.04660209240461
299,0.0
300,18.31569981088728
301,41.34953675463406
302,702.712064743816
303,196.34164577832968
304,1951.9199589222171
305,643.4932375309218
306,143.7069976676727
307,1049.1330502007754
308,858.6189182200578
309,191.19644664994829
310,92.23984482617078
311,529.3902894290949
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,18.103583209480043
321,25.163259863360373
322,72.33891741045286
323,177.87384274015756
324,31.050020634486536
325,26.72823512970875
326,1.298416118081061
327,334.52626671984603
328,76.27720439722128
329,8.86216121534513
330,0.0
331,0.0
332,970.0009231042616
333,525.4699852927828
334,455.3892259038811
335,145.01895952042443
336,223.6127388366848
337,26.139614783102466
338,403.44008300917704
339,368.1294818425999
340,50.11372997067368
341,969.2014925223624
342,306.08114601853543
343,584.0201011138937
344,5.198345566854227
345,31.632831928260778
346,6.788303821724131
347,52.73966561844752
348,404.2678248059105
349,164.69395749133915
350,1199.5735944089563
351,489.2449297456266
352,80.30112039300563
353,723.4011558266474
354,589.8828617313915
355,102.76004207071364
356,95.04755190279585
357,375.76931864705017
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,136.30446306176225
377,273.9695303370956
378,85.5136553264229
379,109.41982695564681
380,112.60052552539321
381,82.59098963930353
382,172.34573925582757
383,297.46756367761304
384,242.9780504523036
385,209.067718423325
386,165.22397117797374
387,748.7721945732368
388,119.95756755085692
389,89.76399096821173
390,359.0215309765623
391,118.89783579684128
392,794.3399560627655
393,36.73304187774357
394,176.16958497230965
395,229.98549774961882
396,54.151484410055474
397,102.51700116685969
398,107.02451606216773
399,109.84140387722881
400,132.80402701563432
401,272.2880432062732
402,203.54360690823137
403,161.63316255093758
404,681.4885571165
405,180.44416566405587
406,60.28958225670844
407,114.46847901158564
408,386.1400654225514
409,141.2026741737268
410,835.7308197800072
411,60.86606167146462
412,0.0
413,0.0
414,3.920914804364323
415,0.0
416,174.810554702339
417,227.26940658484645
418,51.76962519185143
419,145.46800939494776
420,156.7855671290015
421,115.51950239321889
422,121.31782748321287
423,341.26469421163443
424,180.2719506814942
425,135.40533221038268
426,258.74136702127356
427,873.676165159169
428,35.72433603146913
429,157.34714970131108
430,325.20016846855424
431,126.57961107014998
432,507.032650988101
433,58.18957108759116
434,0.0
435,3.187692906862766
436,0.0
437,0.0
438,641.1785490391903
439,242.24522015305936
440,307.3929191993489
441,22.47149154083295
442,16.45370460551484
443,2.0899970796529126
444,12.470222655434434
445,10.076382379762183
446,160.35961844432623
447,10.063583708050059
448,20.425339874477203
449,807.8703126211838
450,352.5229163813718
451,62.53684317301099
452,4.66708836708605
453,11.792051365120786
454,143.07345237698726
455,355.06046092247715
456,346.5575220614346
457,0.0
458,0.18223363787377717
459,73.09174051343015
460,23.71577821644929
461,71.31075959681272
462,29.310472958815065
463,112.61238979606567
464,16.7381911886446
465,135.54872400459476
466,60.34353494817297
467,46.79683390016735
468,65.04957074352717
469,24.656806961056475
470,662.4120092848029
471,319.08864133453477
472,307.8966404952559
473,17.85690777918714
474,22.326648500258123
475,5.44064089836654
476,20.450649445089113
477,104.06949575519116
478,25.916614326563746
479,23.00136680074292
480,738.4790002571312
481,166.05040056631523
482,26.752174369086045
483,0.0
484,6.4086031389074
485,7.028404090026474
486,202.92134238875343
487,404.15928669988415
488,460.68218366063405
489,0.0
490,1.880700430766596
491,1.4118794384470958
492,0.0
493,136.23595917780105
494,29.633456133889194
495,94.25552345436778
496,31.001179109600333
497,129.6369726455951
498,20.005570696240714
499,229.37409810126212
500,35.733215868594584
501,90.74203875859823
502,92.21216829946334
503,73.71697510819192
504,814.2649612508761
505,301.8573800364504
506,234.09267944975826
507,6.33070228563504
508,20.39500578151373
509,3.5121248454936285
510,8.005715443260598
511,2.7108993233304095
512,71.49765603865896
513,25.78275233667389
514,9.963586038094741
515,635.9418424183146
516,74.4077329842806
517,11.129326918064866
518,0.0
519,5.80542064694196
520,223.9826960967294
521,311.23955683882036
522,394.325936247477
523,0.0
524,0.0
525,220.35761858968854
526,47.17000287415337
527,116.87696876604357
528,20.723952567283867
529,212.91127649725053
530,42.21946658549258
531,227.6579225585849
532,21.908246824901962
533,151.27246311506406
534,73.26697320113584
535,124.44635353248883
536,121.80509353101068
537,529.4841207815815
538,130.2386834864421
539,57.041780890326464
540,378.1498965909146
541,410.2057912983715
542,188.5722554982741
543,27.595248609138867
544,122.46661220684484
545,415.4777269625543
546,159.87257713167014
547,37.050503062674466
548,428.20042231249516
549,407.64517648144385
550,226.29628308605163
551,18.802285530108577
552,129.2639325794055
553,393.3438462623697
554,131.43786412609393
555,19.02882809850538
556,353.59423116664806
557,306.89281561337856
558,179.34122633533494
559,9.405341322368464
560,874.9877100467216
561,152.69817292496003
562,64.5067331210442
563,63.15860422069278
564,27.460179152161125
565,34.71466287862671
566,237.1058452571457
567,556.0156970646914
568,90.52208580403004
569,62.29288087968756
570,1062.570188043654
571,601.8475555950321
572,191.77529668812866
573,627.2509348712155
574,46.81286799758237
575,664.9620748685561
576,93.30854940803304
577,0.0
578,34.7750926916857
579,86.75306915991696
580,21.627689361622732
581,255.11346270574055
582,356.18496851696847
583,40.43364075825634
584,36.85301854133154
585,977.2546412530228
586,665.0247649551002
587,191.889439147723
588,517.8439609756513
589,27.881109251373555
590,441.14784044122973
591,38.534817243602475
592,18.05403248997953
593,0.0
594,43.50354812933121
595,0.0
596,9.747585801508741
597,0.0
598,357.46917860386657
599,181.59256191478886
600,33.228609101418456
601,949.447630021183
602,675.8126621183334
603,124.9994744666708
604,485.1658821102959
605,18.25598568224668
606,188.32623412569487
607,132.89624837915204
608,14.838180293097212
609,17.405868053396528
610,105.37100982096723
611,217.74358463482176
612,628.1078044788209
613,4.094313546225882
614,182.71778937362743
615,657.389425101398
616,202.12744430680695
617,171.56779232100706
618,30.881713120177388
619,137.44633952761583
620,50.41985680323239
621,367.68703021652635
622,277.99855326517627
623,127.95931272662352
624,88.11063990325303
625,203.6883287309697
626,970.9098308861592
627,290.74131647162204
628,206.9235077423384
629,217.9635301647246
630,37.81604403559137
631,201.67844918752346
632,7.9094147848652865
633,93.73933984894909
634,70.91242336350317
635,373.018297014896
636,448.88360470518796
637,5.458046347342777
638,323.815879568734
639,550.9443792898471
640,311.0354392553499
641,124.71748578866266
642,51.38542101714835
643,70.92387864358722
644,30.88518022010404
645,0.0
646,0.0
647,444.1415484700083
648,465.1361440858537
649,166.85810332580078
650,74.1566701746433
651,471.71938662969825
652,928.5391824840489
653,512.0393170043083
654,134.6336071533694
655,369.0728743625806
656,105.1525921301013
657,142.70772820833827
658,3.76429289719432
659,41.677643476336826
660,52.07157520045902
661,226.8353149680503
662,307.4607847299897
663,3.388606244814872
664,266.84023557766665
665,319.43569460069426
666,277.8901972008991
667,84.85676399359718
668,56.6487404421642
669,57.83297273749689
670,18.634257223252657
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,411.47852905891324
679,454.3985305021508
680,157.30188109189064
681,46.71574299041052
682,489.96494473980636
683,783.1808513387232
684,489.25997068665373
685,82.56023178915991
686,373.97242366765124
687,28.418369801004822
688,528.3407219985121
689,350.8198584466731
690,434.32858100903655
691,24.652463276169016
692,59.03505733912651
693,128.42519855590652
694,61.71941516679514
695,35.62700403358712
696,38.500416185566266
697,473.70605255178054
698,484.2032277518041
699,129.95248985658046
700,200.1680966500155
701,34.759705079532914
702,356.52035927213484
703,471.1912667705636
704,332.0518520809913
705,38.40406442041875
706,76.97667172975484
707,243.3914324819139
708,373.0351511497141
709,34.817082830758025
710,162.6404924318124
711,49.077169350448116
712,168.77602753735653
713,56.05429908993029
714,42.66764245187957
715,28.251926239471395
716,686.9679023880151
717,625.2037558911018
718,165.68175091096978
719,247.08673211780794
720,67.20471088293695
721,613.4566947589061
722,378.1866421882303
723,105.0608549973669
724,599.6109885355847
725,107.92566447549235
726,181.56274993024277
727,395.81480347977515
728,47.7903103937384
729,169.92307763180665
730,43.04472531271043
731,102.8431052960218
732,22.702813119535822
733,18.80482908896843
734,676.5561147796022
735,587.7043656863773
736,161.710221634113
737,317.74671347613776
738,77.18049558604098
739,500.588506281388
740,372.7367660129702
741,589.0640492700278
742,95.61532824642917
743,168.30414772276882
744,7.591923125926864
745,3.002003237185685
746,13.322882875520605
747,62.88808324959163
748,44.906067225471176
749,47.695440587907584
750,37.08434693525656
751,71.95933269377396
752,264.47670018174324
753,1001.1951457865183
754,100.27956390858458
755,12.81114645587285
756,243.48084316082833
757,471.19334402424874
