id,value_x,value_y,value
0,931.19954386054,879.4000564867285,905.2998001736343
1,1460.856890050772,1073.7969817075482,1267.3269358791601
2,158.33830517937548,238.44273593816683,198.39052055877116
3,808.6360515605521,651.1528641406296,729.8944578505909
4,710.7408075830434,881.521383137661,796.1310953603522
5,1097.1595456822363,1031.6079153220974,1064.3837305021668
6,147.89503315290443,241.84997960239173,194.87250637764808
7,501.1990634568036,534.7907513119715,517.9949073843875
8,538.194016533078,783.7717548984624,660.9828857157702
9,664.3628792470107,953.409643813634,808.8862615303224
10,127.67109152981364,222.97478796198638,175.32293974590002
11,299.2764947995745,458.16037837842657,378.71843658900053
12,0.0,262.26057078426203,131.13028539213101
13,0.0,196.55297221783005,98.27648610891502
14,0.0,42.557960268778096,21.278980134389048
15,0.0,176.99207815839432,88.49603907919716
16,35.01738571381243,38.704991271962406,36.86118849288742
17,21.767144423404748,66.09518591632907,43.93116516986691
18,12.958648191606464,68.918554934309,40.93860156295773
19,247.44381443457524,295.3245933875787,271.38420391107695
20,81.14434045994751,84.4965154839013,82.8204279719244
21,315.26459071533696,170.69682748586257,242.98070910059977
22,166.70758153452903,692.6754028786279,429.69149220657846
23,172.07601937046672,403.0268313976492,287.55142538405795
24,236.15689682288732,450.7149559820618,343.43592640247454
25,13.843612575890472,87.42596883819625,50.634790707043365
26,373.30081653687415,441.73487649765474,407.51784651726445
27,106.84308237648848,270.6182310855571,188.7306567310228
28,73.802950555458,163.08805264636612,118.44550160091205
29,108.8806847642603,570.2622456683049,339.5714652162826
30,187.13032318105658,221.680051775847,204.4051874784518
31,927.3587419404159,845.2499488952184,886.3043454178171
32,25.877177193763703,279.85077120623674,152.86397420000023
33,43.97552405420759,12.525892191070463,28.250708122639026
34,22.25243831860627,0.0,11.126219159303135
35,74.23851795331845,147.8150868219436,111.02680238763102
36,579.1327552363098,408.3364536936724,493.7346044649911
37,195.72983132793857,75.49844078163423,135.6141360547864
38,116.16099180662312,131.56324986518817,123.86212083590564
39,218.75138789053628,359.1396396098008,288.9455137501685
40,392.0342689672891,486.0368448133852,439.03555689033715
41,133.07345291850228,180.5329873579243,156.8032201382133
42,274.1905298329094,130.4207401392984,202.3056349861039
43,324.83865730180696,363.9894166895143,344.41403699566064
44,105.88659034245256,137.10697346079024,121.4967819016214
45,118.04273366914929,288.42428135218745,203.23350751066837
46,256.8877936386836,174.63546737230027,215.76163050549195
47,58.89774107260369,341.0060689867669,199.9519050296853
48,154.4969551243118,376.0366344528253,265.2667947885685
49,106.29587312716528,275.65251998256736,190.97419655486632
50,14.579932933495964,30.704890275261466,22.642411604378715
51,297.7156973053795,468.734799831748,383.22524856856376
52,41.868806357856116,146.7248009548529,94.29680365635451
53,54.127118606953786,312.9267554373314,183.5269370221426
54,63.472884889465895,572.5310840463965,318.0019844679312
55,120.30298955873552,364.60072155413366,242.4518555564346
56,531.9113193256699,722.5700490467419,627.240684186206
57,0.0,150.35795406061055,75.17897703030528
58,42.528771147577366,0.0,21.264385573788683
59,8.059555251431224,0.0,4.029777625715612
60,80.3339446180426,99.18369377396557,89.75881919600408
61,105.11688107370493,32.61271886243018,68.86479996806756
62,366.4213462029747,356.4498485992775,361.4355974011261
63,58.019893418377215,62.5666016416029,60.293247529990055
64,0.0,1162.6766426961126,581.3383213480563
65,0.0,316.5677349198205,158.28386745991025
66,0.0,130.86438655562375,65.43219327781188
67,0.0,443.57539197456686,221.78769598728343
68,0.0,197.04066940173718,98.52033470086859
69,0.0,1183.046698597752,591.523349298876
70,0.0,459.6379655936589,229.81898279682946
71,0.0,360.34455582738406,180.17227791369203
72,0.0,102.22688501695734,51.11344250847867
73,221.38831087011386,308.8592380596812,265.12377446489756
74,240.04425963445453,458.36712707674417,349.20569335559935
75,115.59069519684002,189.85188523783958,152.7212902173398
76,226.6915519678643,153.55396197029938,190.12275696908185
77,238.65021431578785,251.67676165570305,245.16348798574546
78,92.07721753985764,99.62541685178681,95.85131719582222
79,4.932977826494566,64.61109795913555,34.77203789281506
80,89.64296292627435,265.0525486508866,177.34775578858046
81,170.72689390009972,133.9825105388946,152.35470221949714
82,35.654613271971115,389.5980937400186,212.62635350599487
83,133.01178203586744,307.2036598488708,220.10772094236913
84,77.81483395332222,374.263147285606,226.03899061946413
85,247.1623367614924,332.60679147783463,289.88456411966354
86,40.46155615683065,293.10127570389443,166.78141593036253
87,26.415055953832788,175.0840682129076,100.7495620833702
88,42.89121637587357,523.2731996762001,283.0822080260368
89,97.7379828296668,363.20075819067023,230.46937051016852
90,380.7791725317502,712.7604913432061,546.7698319374781
91,27.12694353795317,0.0,13.563471768976585
92,5.238527630884959,4.993026613442457,5.115777122163708
93,51.663468157763674,133.0495479787557,92.35650806825969
94,36.81375643307175,127.7422388655256,82.27799764929867
95,153.13499046648906,311.8882158135645,232.51160314002678
96,34.726386402193015,31.798762852865373,33.26257462752919
97,0.0,1133.24812809775,566.624064048875
98,0.0,297.09894176720013,148.54947088360007
99,0.0,138.26496925529042,69.13248462764521
100,0.0,479.96073801690557,239.98036900845278
101,0.0,150.46269302633254,75.23134651316627
102,0.0,1184.5970931944,592.2985465972
103,0.0,312.19520521945407,156.09760260972703
104,0.0,444.1898775049637,222.09493875248185
105,0.0,75.8763199474405,37.93815997372025
106,130.645991902105,330.53623150164367,230.59111170187435
107,106.76037826047626,491.0695074547309,298.9149428576036
108,68.99495020257042,177.04460259908996,123.01977640083018
109,118.2654077943919,208.2509229204917,163.25816535744178
110,102.09968964795291,266.5151687933236,184.30742922063826
111,55.56863968273076,113.24608015922522,84.407359920978
112,465.26696366204595,514.1318614188532,489.69941254044954
113,64.15402264024364,71.46011822351599,67.80707043187982
114,316.4433239137525,495.50526119890213,405.9742925563273
115,94.83711572629262,105.80241339519344,100.31976456074304
116,237.37208525435983,450.9519893137294,344.16203728404463
117,84.10355823647791,162.39027146304272,123.24691484976032
118,65.46472524343754,10.362608850964515,37.91366704720103
119,228.95568551599254,56.127768675699556,142.54172709584606
120,301.9163024337577,260.7408699199409,281.3285861768493
121,79.9916447048793,69.58741149805562,74.78952810146745
122,8.102508677015713,0.0,4.0512543385078565
123,133.52514146126026,284.4940280056176,209.00958473343894
124,225.78983582581628,226.9539281008104,226.37188196331334
125,566.8511829598367,485.15376824366456,526.0024756017506
126,174.61930607526645,453.85687046608894,314.2380882706777
127,22.75100634570141,27.040067387079485,24.895536866390447
128,9.498462255958707,11.234503578347244,10.366482917152975
129,388.5106044791537,360.50611929576047,374.5083618874571
130,196.8576181331213,270.8656475907593,233.86163286194028
131,68.5531490032176,58.20651063333261,63.379829818275105
