id,predict,value
4,743.2816744177464,526.7
5,981.2667379069744,1385.7
6,275.3084789241665,91.0
7,638.0519738582129,490.4
8,722.5551145918363,1209.5
9,1057.565541236267,869.6
10,283.98501603612624,198.1
11,605.4721083688571,411.4
12,532.5495053756273,986.4
13,789.7697812772209,1336.9
14,208.74626205700307,146.9
15,493.7156086970872,616.0
156,16.941753248120214,0.0
157,15.053872982188938,0.0
158,63.27102656015878,0.0
159,13.680018177077205,46.8
160,16.260834889838666,94.0
161,78.28896520014015,46.7
162,20.834468568165057,0.0
911,382.81544383831704,557.5
912,104.4770391885153,0.0
913,392.93418814968743,934.4
914,129.70410342790242,102.9
915,84.59153564607996,0.0
916,188.57105218440557,362.8
917,683.8601015935932,785.2
918,82.26942049896881,158.9
919,121.57836805913443,34.0
920,198.4290892432723,355.1
921,798.240169461563,1066.4
922,173.35408352003574,80.4
923,177.34256803158203,47.4
924,224.69324625658479,70.4
925,52.327821797085434,0.0
926,6.2180315035305735,0.0
927,263.542190921063,0.0
928,410.23778091943876,87.9
929,363.3992949710954,235.1
930,925.6361697345735,629.2
931,469.8710216028038,261.9
932,1077.0283249348665,972.7
933,212.46142861818694,183.2
934,459.57979646285924,34.6
935,79.5132195857934,0.0
936,750.6682311832141,388.7
937,275.4725668022368,181.6
938,447.21569451914667,93.8
939,461.386499310723,430.0
940,1102.609188866353,626.0
941,518.7859362155706,44.8
942,479.52314981819745,80.8
943,874.5741073351534,837.2
944,457.76558219833043,127.8
945,179.52489468222677,46.9
946,431.21637877285104,209.7
947,101.08054898337191,87.9
948,442.41554088174615,367.2
949,74.68662095071934,186.4
950,176.83273636061477,349.7
951,728.7083814278915,1140.5
952,49.24370802178879,22.7
953,187.63949024720935,92.5
954,783.0803063008989,2536.0
955,198.79210987427263,241.2
956,51.304744760309156,91.9
957,11.290537576181668,0.0
958,270.26014091345155,266.5
959,401.7213099203067,634.5
960,349.42208446418556,283.5
961,893.8578831931096,466.1
962,461.73829900111184,358.2
963,1040.3548112729643,871.6
964,214.88175754296094,0.0
965,445.7661367588856,68.8
966,79.04770216240426,0.0
967,128.5766159236593,44.18
968,761.8208264170886,739.2
969,432.6176913462744,0.0
970,255.23272443286973,249.7
971,466.5263181446734,0.0
972,448.2038368223198,375.2
973,1148.29537857345,770.4
974,563.8311138837801,131.1
975,467.13085451353584,268.4
976,915.4619586374314,344.1
977,450.6913312609237,390.0
978,148.54049086475385,0.0
979,83.21544802175791,0.0
980,133.16327564660872,87.9
981,395.08766177378476,758.2
982,88.23702355349333,34.0
983,129.7081576330283,528.0
984,335.68172804683167,1423.5
985,36.151742778378726,33.8
986,284.95258333835375,469.9
987,415.3943161681037,451.4
988,320.2902229883631,141.3
989,824.9323818978486,139.6
990,258.1300114452708,373.4
991,755.3049406998532,1316.4
992,40.06130336544398,22.9
993,75.02937161885919,0.0
994,97.59468892172019,44.18
995,452.196547557593,542.6
996,188.8951462169229,89.2
997,282.1471883877232,0.0
998,73.2709712403851,227.0
999,258.1125636309452,443.0
1000,770.9600792335157,210.3
1001,253.36639092613822,172.6
1002,271.8434314403262,174.6
1003,582.3865077377617,52.5
1004,211.976262009771,44.8
1021,457.57283230273123,677.92
1022,489.5974862761139,300.03
1023,578.4170137185267,748.33
1024,442.8450111983508,66.71
1025,357.92634312679536,421.41
1026,356.5183735910332,0.0
1123,490.1790030417628,569.0
1124,335.6646604951966,0.0
1125,163.18707612539717,0.0
1126,197.2576020941085,0.0
1127,24.05846163671709,0.0
1128,340.7663696798335,401.45
1129,268.22333952939954,228.46
1130,474.7282967746125,670.27
1131,692.59366044768,535.01
1132,133.57486257374822,22.45
1133,402.7239929741827,238.1
1134,55.89262004565872,61.73
1135,501.08227079768386,640.87
1136,224.7044927275509,0.0
1137,436.69050091221413,418.17
1138,291.3304925880808,128.39
1139,694.0552514191731,384.85
1140,243.6240721555518,120.79
1141,77.1638238347239,0.0
1142,423.418664761785,235.02
1143,378.636136025093,228.46
1144,527.1801772340713,1376.17
1145,841.6675946115922,487.33
1146,183.54698219313283,44.9
1147,451.58315077960503,240.2
1148,93.97296317483195,0.0
1149,650.6504909583383,609.82
1150,296.2669785440734,295.24
1151,94.16444913784684,0.0
1152,192.4657411504661,0.0
1153,357.4088187893048,258.71
1154,116.85520573610908,120.71
1155,0.0,0.0
1156,198.54501035741515,344.29
1157,253.48886458356418,238.51
1158,387.3169484358608,92.46
1159,543.0406054801025,388.37
1160,96.15321112267826,22.45
1161,22.979215224796256,0.0
1162,353.18901572602545,573.78
1163,286.3217839289115,318.5
1164,130.15795851636508,40.95
1250,1679.3098233222881,1058.2
1251,1242.1931860905456,1126.5
1252,1196.8418620207408,1185.6
1253,450.8523984875692,321.1
1254,432.97801177426084,192.0
1255,240.74000509457875,0.0
1256,262.80845593261455,244.1
1257,83.72886589246448,63.3
1258,296.90733965291014,978.7
1259,242.1522699087273,207.4
1260,42.12559016901116,21.1
1261,1690.2929824588675,1060.5
1262,1244.0732814702428,455.5
1263,1166.3129046732479,1737.3
1264,577.7978846862272,140.5
1265,595.0404585187321,184.2
1266,247.23702350810072,0.0
1267,378.0553967818361,323.4
1268,148.79307875196423,42.0
1269,437.49078439834045,429.0
1270,334.75646550076743,325.1
1271,70.96813513194671,126.6
1272,603.8504472097042,942.1
1273,834.4466131648651,1321.4
1274,524.004870147862,1396.1
1275,75.630963237397,80.8
1276,237.37488653595966,127.9
1277,119.86100596154793,0.0
1278,145.02418430424777,201.4
1279,20.26284800986797,21.1
1280,177.69619207950467,256.5
1281,142.1116779733245,124.8
1282,35.89971394666982,21.1
1510,251.67455057463062,356.22
1511,317.9642516750581,692.36
1512,195.64412907016154,231.87
1513,344.08453323954564,558.72
1514,331.7257085851195,307.81
1515,172.6573631351587,134.9
1516,205.33354056246512,273.86
1517,200.94916345251426,465.33
1518,325.7349594167175,578.0
1519,276.40265133553146,258.97
1520,246.58958818494784,132.2
1521,214.9794377598815,249.7
1522,373.3213686401844,954.6
1523,262.9029555832458,146.7
1524,250.41242321736544,189.2
1525,349.64993846387574,472.1
1526,201.45356024131326,73.9
1527,251.83413428088141,628.66
1528,341.38039152739685,830.86
1529,185.78105086528927,154.58
1530,364.8715360604426,706.81
1531,335.88375319754203,570.63
1532,168.0061578499725,67.45
1533,196.85490820270593,408.33
1534,186.19389176274944,156.17
1535,322.5805798064431,638.68
1536,283.7996763330782,387.89
1537,247.17735571592712,177.08
1538,195.52011551923616,443.8
1539,283.33041941185115,542.1
1540,256.08734613685726,138.8
1541,337.5282678340502,293.7
1542,114.18001305539651,0.0
1543,163.71573230158683,539.96
1544,202.89504308804425,957.26
1545,128.50582647058505,77.29
1546,229.21625252958515,521.26
1547,260.400414678904,434.22
1548,120.34310539178384,898.64
1549,234.7943651019942,377.48
1550,127.43451965878614,154.58
1551,136.09408757159954,195.03
1552,249.63933296082752,0.0
1553,185.18597311213074,418.0
1554,270.8104500917999,73.4
1555,217.84593065017287,136.9
1556,288.70200876774004,147.8
1557,179.5921645260506,147.9
